dialogue_id,user_er,user_ee,donation_ee,donation_er,intended,is_annotated,n_utterances,n_persuader_turns,n_persuadee_turns
BAD_20180827-011458_738_live,A1WS3FQPGZFO2G,A20BBA2Z4ONDC6,50.0,50.0,nan,False,21,11,10
20180827-002226_470_live,A2JYPDENMYQRZK,A2EE9N5OH7QJU1,0.15,0.2,nan,False,20,10,10
20180827-055128_658_live,A2T2WRW85CB935,A1WS3FQPGZFO2G,50.0,50.0,nan,False,20,10,10
20180827-045855_86_live,A1WS3FQPGZFO2G,ACB9BNW7MC207,1.0,50.0,nan,False,20,10,10
BAD_20180827-043450_786_live,A2T2WRW85CB935,A20BBA2Z4ONDC6,20.0,50.0,nan,False,20,10,10
20180827-062717_115_live,A161AJDHLJVCLZ,A1WS3FQPGZFO2G,50.0,0.0,nan,False,20,10,10
20180827-044304_158_live,AYCNF0YILY9Q,A13H5EYMWJ9GU8,0.0,0.0,nan,False,20,10,10
20180827-045437_313_live,AWZCVOUD0LPT,A25L985XCNESXE,0.01,0.0,nan,False,21,11,10
BAD_20180827-011514_576_live,A2T2WRW85CB935,A2MFSVLOTJ52TE,0.0,50.0,nan,False,20,10,10
20180827-044510_713_live,A2WYCY1FMQOD5F,A1NG6N2ZS58Q5O,20.0,0.0,nan,False,20,10,10
20180827-050740_909_live,A161AJDHLJVCLZ,A1PVWZ8ZYJHCOJ,0.0,0.0,0.0,True,20,10,10
BAD_20180827-025526_603_live,ACB9BNW7MC207,A20BBA2Z4ONDC6,1.0,1.0,nan,False,20,10,10
20180827-042149_955_live,A20BBA2Z4ONDC6,AQNM5R2NMGTG6,0.0,10.0,nan,False,20,10,10
20180827-051440_378_live,APDJK6L7NMI2A,A1I0IMY55Z55T9,0.0,0.0,0.1,True,21,11,10
20180827-025236_792_live,A2COBVXJB4QPRV,A2JYPDENMYQRZK,0.2,0.1,0.3,True,20,10,10
20180827-033412_606_live,A3DLPY6ABKCXSI,A2COBVXJB4QPRV,0.15,0.15,0.15,True,20,10,10
20180827-044850_308_live,A1WKF2VH7TV0H2,A161AJDHLJVCLZ,0.0,0.0,nan,False,20,10,10
20180827-050439_438_live,A1RGD548VIVY96,A1KE8K0QEK60R0,0.5,1.0,nan,False,20,10,10
20180827-023059_481_live,A9EQ4FWCUQVBL,A1RGD548VIVY96,0.5,0.0,nan,False,20,10,10
20180827-050719_208_live,A3J0PZ3P3J90DU,A2VSS175DP9WM9,0.05,0.05,nan,False,20,10,10
20180827-055433_258_live,A161AJDHLJVCLZ,A20BBA2Z4ONDC6,3.0,0.0,nan,False,20,10,10
20180827-052332_399_live,A20BBA2Z4ONDC6,A1QJX8U3IIL5XQ,0.0,15.0,nan,False,20,10,10
BAD_20180827-034337_71_live,A1WS3FQPGZFO2G,A2T2WRW85CB935,50.0,50.0,nan,False,20,10,10
20180827-040206_224_live,A1SUVCGFCJWYLS,A1RGD548VIVY96,1.0,0.0,nan,False,20,10,10
20180827-043632_426_live,A1WKF2VH7TV0H2,A18KMOL67M20OT,0.1,0.0,0.01,True,20,10,10
20180827-060832_308_live,A161AJDHLJVCLZ,A20BBA2Z4ONDC6,2.0,0.0,nan,False,20,10,10
20180827-041027_973_live,A9EQ4FWCUQVBL,A2VSS175DP9WM9,0.0,0.0,nan,False,20,10,10
20180827-044101_715_live,A4OVCB3307414,A1KE8K0QEK60R0,0.0,0.0,nan,False,20,10,10
20180827-050758_457_live,A2T2WRW85CB935,A20BBA2Z4ONDC6,5.0,50.0,nan,False,20,10,10
20180827-052542_379_live,A1WS3FQPGZFO2G,A1RGD548VIVY96,1.0,50.0,nan,False,20,10,10
20180827-030633_256_live,A9EQ4FWCUQVBL,A30TF4DDN9MTER,10.0,0.0,nan,False,20,10,10
BAD_20180827-020310_987_live,A1WS3FQPGZFO2G,ACB9BNW7MC207,1.0,50.0,nan,False,20,10,10
20180827-052346_342_live,A161AJDHLJVCLZ,A2T2WRW85CB935,50.0,0.0,nan,False,20,10,10
20180827-044030_730_live,AGMJL8K9OMU64,A3PE20PVSRKCLA,0.3,0.0,nan,False,20,10,10
20180827-041028_432_live,A25L985XCNESXE,A25MO8CV5PIMLM,0.1,0.05,0.1,True,20,10,10
BAD_20180827-035930_165_live,A1WS3FQPGZFO2G,A20BBA2Z4ONDC6,3.0,50.0,nan,False,20,10,10
20180827-024612_480_live,A9EQ4FWCUQVBL,A144N9R7W4H67O,0.0,0.0,nan,False,20,10,10
20180827-012328_101_live,ACB9BNW7MC207,A1RGD548VIVY96,0.5,1.0,nan,False,20,10,10
20180827-040243_204_live,ACB9BNW7MC207,AZFU73D8DGXVV,0.0,1.0,nan,False,20,10,10
BAD_20180827-014924_437_live,A1WS3FQPGZFO2G,ACB9BNW7MC207,0.0,0.0,nan,False,7,4,3
20180827-044929_762_live,A20BBA2Z4ONDC6,A2T2WRW85CB935,50.0,5.0,nan,False,20,10,10
20180827-004037_444_live,A4OVCB3307414,ACB9BNW7MC207,1.0,0.0,nan,False,20,10,10
20180827-000803_417_live,A2QQE2ZP8NSRKX,AMYURTQIMAC8T,0.0,0.1,nan,False,20,10,10
20180827-044233_823_live,A10F0CHSNURXF5,A2VSS175DP9WM9,0.1,0.05,nan,False,20,10,10
20180827-041628_386_live,AYCNF0YILY9Q,A1WKF2VH7TV0H2,0.0,0.0,nan,False,20,10,10
20180827-052933_671_live,AT0XK1SBXZZVZ,A3DO63UJ6N00PR,0.0,0.2,nan,False,20,10,10
BAD_20180827-013600_477_live,A20BBA2Z4ONDC6,A2MFSVLOTJ52TE,0.0,50.0,nan,False,20,10,10
20180827-060928_49_live,A2T2WRW85CB935,A1WS3FQPGZFO2G,50.0,50.0,nan,False,20,10,10
20180827-053243_818_live,A9NCQ5B04J7TD,A3PQUGIQQBPR98,0.0,0.0,0.0,True,21,11,10
20180827-034056_964_live,A16QTKULP8HQ6G,A300GJOLD4FJF4,0.0,0.01,0.0,True,20,10,10
BAD_20180827-031024_82_live,ACB9BNW7MC207,A2T2WRW85CB935,50.0,1.0,nan,False,20,10,10
BAD_20180827-062539_765_live,A2T2WRW85CB935,A20BBA2Z4ONDC6,5.0,50.0,nan,False,20,10,10
20180827-045223_670_live,A9EQ4FWCUQVBL,A2D5ZDBVZGVF1Z,0.0,0.0,nan,False,20,10,10
20180827-004200_630_live,A2MFSVLOTJ52TE,A3ECJAL8MQKP4G,0.3,0.0,10.0,True,21,11,10
20180827-050542_196_live,A1QJX8U3IIL5XQ,A33UFNG3ITAWUI,0.0,0.0,nan,False,20,10,10
BAD_20180827-025716_257_live,A1WS3FQPGZFO2G,A2T2WRW85CB935,50.0,50.0,nan,False,20,10,10
20180827-051947_34_live,ACB9BNW7MC207,A15340BRCER2UO,0.0,1.0,nan,False,20,10,10
20180827-034916_910_live,A25L985XCNESXE,ABS5DWGFW9T37,0.3,0.05,0.3,True,20,10,10
20180827-032231_430_live,A9EQ4FWCUQVBL,A16QTKULP8HQ6G,0.01,0.0,nan,False,20,10,10
20180717-200206_41_live,A272X64FOZFYLB,A3JLE2LJ5I17E2,0.5,0.5,0.5,True,20,10,10
